time_s,speed_rpm,current_A,back_emf_V,T_em_Nm,T_fan_Nm,P_fan_out_W,P_copper_W,P_eddy_W,P_hysteresis_W,P_mec_W,P_in_W,efficiency
1.82900,60022.17,135.67318,190.44450,4.110769,3.950743,24832.421510,1362.592504,0.009665,0.189540,792.035880,27134.635710,0.9152
1.82910,60022.29,135.67220,190.44488,4.110739,3.950759,24832.572193,1362.572897,0.009665,0.189540,792.039079,27134.440479,0.9152
1.82920,60022.41,135.67123,190.44527,4.110709,3.950775,24832.722674,1362.553277,0.009665,0.189541,792.042274,27134.245122,0.9152
1.82930,60022.53,135.67025,190.44565,4.110680,3.950791,24832.872952,1362.533645,0.009665,0.189541,792.045465,27134.049641,0.9152
1.82940,60022.65,135.66927,190.44603,4.110650,3.950807,24833.023028,1362.514000,0.009665,0.189541,792.048652,27133.854035,0.9152
1.82950,60022.77,135.66829,190.44642,4.110621,3.950823,24833.172902,1362.494343,0.009665,0.189542,792.051834,27133.658304,0.9152
1.82960,60022.89,135.66731,190.44680,4.110591,3.950839,24833.322573,1362.474674,0.009665,0.189542,792.055012,27133.462450,0.9152
1.82970,60023.01,135.66633,190.44718,4.110561,3.950855,24833.472041,1362.454993,0.009665,0.189542,792.058186,27133.266472,0.9152
1.82980,60023.13,135.66535,190.44756,4.110531,3.950870,24833.621308,1362.435299,0.009665,0.189543,792.061355,27133.070370,0.9153
1.82990,60023.25,135.66437,190.44795,4.110502,3.950886,24833.770372,1362.415593,0.009665,0.189543,792.064520,27132.874144,0.9153
1.83000,60023.37,135.66339,190.44833,4.110472,3.950902,24833.919233,1362.395874,0.009665,0.189544,792.067681,27132.677795,0.9153
1.83010,60023.49,135.66241,190.44871,4.110442,3.950918,24834.067892,1362.376144,0.009665,0.189544,792.070837,27132.481324,0.9153
1.83020,60023.61,135.66142,190.44909,4.110412,3.950934,24834.216349,1362.356401,0.009665,0.189544,792.073990,27132.284729,0.9153
1.83030,60023.73,135.66044,190.44947,4.110383,3.950949,24834.364603,1362.336646,0.009665,0.189545,792.077137,27132.088012,0.9153
1.83040,60023.85,135.65946,190.44984,4.110353,3.950965,24834.512656,1362.316879,0.009665,0.189545,792.080281,27131.891173,0.9153
1.83050,60023.97,135.65847,190.45022,4.110323,3.950981,24834.660505,1362.297100,0.009665,0.189545,792.083420,27131.694211,0.9153
1.83060,60024.09,135.65749,190.45060,4.110293,3.950996,24834.808153,1362.277309,0.009666,0.189546,792.086555,27131.497128,0.9153
1.83070,60024.21,135.65650,190.45098,4.110263,3.951012,24834.955598,1362.257505,0.009666,0.189546,792.089686,27131.299923,0.9154
1.83080,60024.32,135.65551,190.45135,4.110233,3.951028,24835.102841,1362.237690,0.009666,0.189547,792.092812,27131.102597,0.9154
1.83090,60024.44,135.65453,190.45173,4.110203,3.951043,24835.249882,1362.217863,0.009666,0.189547,792.095934,27130.905149,0.9154
1.83100,60024.56,135.65354,190.45210,4.110173,3.951059,24835.396720,1362.198023,0.009666,0.189547,792.099052,27130.707580,0.9154
1.83110,60024.68,135.65255,190.45248,4.110144,3.951074,24835.543357,1362.178172,0.009666,0.189548,792.102165,27130.509891,0.9154
1.83120,60024.80,135.65156,190.45285,4.110114,3.951090,24835.689791,1362.158308,0.009666,0.189548,792.105274,27130.312081,0.9154
1.83130,60024.91,135.65057,190.45323,4.110084,3.951105,24835.836023,1362.138433,0.009666,0.189548,792.108379,27130.114151,0.9154
1.83140,60025.03,135.64958,190.45360,4.110054,3.951121,24835.982052,1362.118546,0.009666,0.189549,792.111480,27129.916101,0.9154
1.83150,60025.15,135.64859,190.45397,4.110024,3.951136,24836.127880,1362.098647,0.009666,0.189549,792.114576,27129.717931,0.9155
1.83160,60025.27,135.64760,190.45435,4.109994,3.951152,24836.273505,1362.078736,0.009666,0.189550,792.117668,27129.519641,0.9155
1.83170,60025.38,135.64661,190.45472,4.109963,3.951167,24836.418928,1362.058813,0.009666,0.189550,792.120756,27129.321232,0.9155
1.83180,60025.50,135.64561,190.45509,4.109933,3.951183,24836.564149,1362.038879,0.009666,0.189550,792.123839,27129.122703,0.9155
1.83190,60025.62,135.64462,190.45546,4.109903,3.951198,24836.709168,1362.018932,0.009666,0.189551,792.126918,27128.924056,0.9155
1.83200,60025.73,135.64363,190.45583,4.109873,3.951213,24836.853985,1361.998974,0.009666,0.189551,792.129993,27128.725290,0.9155
1.83210,60025.85,135.64263,190.45620,4.109843,3.951229,24836.998600,1361.979004,0.009666,0.189551,792.133063,27128.526406,0.9155
1.83220,60025.97,135.64164,190.45657,4.109813,3.951244,24837.143012,1361.959022,0.009666,0.189552,792.136129,27128.327403,0.9155
1.83230,60026.08,135.64064,190.45694,4.109783,3.951259,24837.287223,1361.939029,0.009666,0.189552,792.139191,27128.128282,0.9156
1.83240,60026.20,135.63965,190.45731,4.109753,3.951275,24837.431231,1361.919024,0.009666,0.189552,792.142249,27127.929043,0.9156
1.83250,60026.31,135.63865,190.45768,4.109722,3.951290,24837.575038,1361.899007,0.009666,0.189553,792.145302,27127.729687,0.9156
1.83260,60026.43,135.63765,190.45804,4.109692,3.951305,24837.718642,1361.878979,0.009666,0.189553,792.148351,27127.530213,0.9156
1.83270,60026.54,135.63665,190.45841,4.109662,3.951320,24837.862045,1361.858939,0.009666,0.189554,792.151396,27127.330623,0.9156
1.83280,60026.66,135.63565,190.45878,4.109632,3.951336,24838.005245,1361.838887,0.009666,0.189554,792.154436,27127.130915,0.9156
1.83290,60026.77,135.63466,190.45914,4.109601,3.951351,24838.148244,1361.818824,0.009666,0.189554,792.157472,27126.931090,0.9156
1.83300,60026.89,135.63366,190.45951,4.109571,3.951366,24838.291040,1361.798749,0.009666,0.189555,792.160504,27126.731150,0.9156
1.83310,60027.00,135.63266,190.45987,4.109541,3.951381,24838.433635,1361.778663,0.009666,0.189555,792.163531,27126.531092,0.9157
1.83320,60027.12,135.63165,190.46024,4.109510,3.951396,24838.576028,1361.758566,0.009667,0.189555,792.166555,27126.330919,0.9157
1.83330,60027.23,135.63065,190.46060,4.109480,3.951411,24838.718219,1361.738456,0.009667,0.189556,792.169574,27126.130630,0.9157
1.83340,60027.35,135.62965,190.46096,4.109450,3.951426,24838.860208,1361.718336,0.009667,0.189556,792.172588,27125.930226,0.9157
1.83350,60027.46,135.62865,190.46132,4.109419,3.951441,24839.001995,1361.698204,0.009667,0.189556,792.175598,27125.729706,0.9157
1.83360,60027.58,135.62765,190.46169,4.109389,3.951456,24839.143580,1361.678060,0.009667,0.189557,792.178604,27125.529071,0.9157
1.83370,60027.69,135.62664,190.46205,4.109359,3.951471,24839.284963,1361.657905,0.009667,0.189557,792.181606,27125.328321,0.9157
1.83380,60027.80,135.62564,190.46241,4.109328,3.951486,24839.426145,1361.637739,0.009667,0.189558,792.184604,27125.127456,0.9157
1.83390,60027.92,135.62463,190.46277,4.109298,3.951501,24839.567124,1361.617561,0.009667,0.189558,792.187597,27124.926477,0.9157
1.83400,60028.03,135.62363,190.46313,4.109267,3.951516,24839.707902,1361.597373,0.009667,0.189558,792.190586,27124.725384,0.9158
1.83410,60028.14,135.62262,190.46349,4.109237,3.951531,24839.848479,1361.577172,0.009667,0.189559,792.193570,27124.524176,0.9158
1.83420,60028.26,135.62161,190.46385,4.109206,3.951546,24839.988853,1361.556961,0.009667,0.189559,792.196550,27124.322855,0.9158
1.83430,60028.37,135.62061,190.46421,4.109176,3.951561,24840.129026,1361.536738,0.009667,0.189559,792.199526,27124.121420,0.9158
1.83440,60028.48,135.61960,190.46456,4.109145,3.951576,24840.268997,1361.516504,0.009667,0.189560,792.202498,27123.919872,0.9158
1.83450,60028.59,135.61859,190.46492,4.109115,3.951591,24840.408766,1361.496259,0.009667,0.189560,792.205466,27123.718211,0.9158
1.83460,60028.71,135.61758,190.46528,4.109084,3.951605,24840.548334,1361.476003,0.009667,0.189560,792.208429,27123.516437,0.9158
1.83470,60028.82,135.61657,190.46564,4.109053,3.951620,24840.687700,1361.455735,0.009667,0.189561,792.211388,27123.314550,0.9158
1.83480,60028.93,135.61556,190.46599,4.109023,3.951635,24840.826864,1361.435457,0.009667,0.189561,792.214342,27123.112551,0.9159
1.83490,60029.04,135.61455,190.46635,4.108992,3.951650,24840.965827,1361.415167,0.009667,0.189561,792.217292,27122.910439,0.9159
1.83500,60029.15,135.61354,190.46670,4.108962,3.951664,24841.104588,1361.394866,0.009667,0.189562,792.220238,27122.708216,0.9159
1.83510,60029.27,135.61253,190.46706,4.108931,3.951679,24841.243147,1361.374554,0.009667,0.189562,792.223180,27122.505881,0.9159
1.83520,60029.38,135.61152,190.46741,4.108900,3.951694,24841.381505,1361.354231,0.009667,0.189563,792.226117,27122.303434,0.9159
1.83530,60029.49,135.61050,190.46776,4.108870,3.951709,24841.519662,1361.333897,0.009667,0.189563,792.229051,27122.100876,0.9159
1.83540,60029.60,135.60949,190.46812,4.108839,3.951723,24841.657617,1361.313552,0.009667,0.189563,792.231979,27121.898206,0.9159
1.83550,60029.71,135.60848,190.46847,4.108808,3.951738,24841.795370,1361.293196,0.009667,0.189564,792.234904,27121.695426,0.9159
1.83560,60029.82,135.60746,190.46882,4.108777,3.951752,24841.932922,1361.272829,0.009667,0.189564,792.237824,27121.492535,0.9160
1.83570,60029.93,135.60645,190.46917,4.108747,3.951767,24842.070272,1361.252451,0.009667,0.189564,792.240740,27121.289534,0.9160
1.83580,60030.04,135.60543,190.46952,4.108716,3.951781,24842.207421,1361.232062,0.009667,0.189565,792.243652,27121.086423,0.9160
1.83590,60030.15,135.60442,190.46987,4.108685,3.951796,24842.344369,1361.211663,0.009667,0.189565,792.246559,27120.883201,0.9160
1.83600,60030.26,135.60340,190.47022,4.108654,3.951811,24842.481115,1361.191252,0.009668,0.189565,792.249462,27120.679870,0.9160
1.83610,60030.37,135.60238,190.47057,4.108624,3.951825,24842.617660,1361.170831,0.009668,0.189566,792.252361,27120.476429,0.9160
1.83620,60030.48,135.60136,190.47092,4.108593,3.951839,24842.754003,1361.150399,0.009668,0.189566,792.255256,27120.272879,0.9160
1.83630,60030.59,135.60035,190.47127,4.108562,3.951854,24842.890145,1361.129956,0.009668,0.189566,792.258146,27120.069220,0.9160
1.83640,60030.70,135.59933,190.47161,4.108531,3.951868,24843.026086,1361.109502,0.009668,0.189567,792.261032,27119.865451,0.9160
1.83650,60030.81,135.59831,190.47196,4.108500,3.951883,24843.161825,1361.089037,0.009668,0.189567,792.263914,27119.661575,0.9161
1.83660,60030.92,135.59729,190.47231,4.108469,3.951897,24843.297363,1361.068562,0.009668,0.189567,792.266791,27119.457589,0.9161
1.83670,60031.03,135.59627,190.47265,4.108438,3.951912,24843.432700,1361.048076,0.009668,0.189568,792.269664,27119.253496,0.9161
1.83680,60031.14,135.59525,190.47300,4.108407,3.951926,24843.567836,1361.027580,0.009668,0.189568,792.272533,27119.049295,0.9161
1.83690,60031.24,135.59422,190.47334,4.108376,3.951940,24843.702770,1361.007072,0.009668,0.189568,792.275398,27118.844985,0.9161
1.83700,60031.35,135.59320,190.47369,4.108345,3.951954,24843.837503,1360.986554,0.009668,0.189569,792.278258,27118.640569,0.9161
1.83710,60031.46,135.59218,190.47403,4.108314,3.951969,24843.972035,1360.966026,0.009668,0.189569,792.281114,27118.436044,0.9161
1.83720,60031.57,135.59116,190.47438,4.108283,3.951983,24844.106366,1360.945487,0.009668,0.189569,792.283966,27118.231413,0.9161
1.83730,60031.68,135.59013,190.47472,4.108252,3.951997,24844.240496,1360.924937,0.009668,0.189570,792.286814,27118.026675,0.9162
1.83740,60031.79,135.58911,190.47506,4.108221,3.952011,24844.374425,1360.904376,0.009668,0.189570,792.289657,27117.821830,0.9162
1.83750,60031.89,135.58808,190.47540,4.108190,3.952026,24844.508152,1360.883806,0.009668,0.189570,792.292496,27117.616879,0.9162
1.83760,60032.00,135.58706,190.47575,4.108159,3.952040,24844.641679,1360.863224,0.009668,0.189571,792.295330,27117.411822,0.9162
1.83770,60032.11,135.58603,190.47609,4.108128,3.952054,24844.775004,1360.842633,0.009668,0.189571,792.298161,27117.206658,0.9162
1.83780,60032.21,135.58501,190.47643,4.108097,3.952068,24844.908129,1360.822030,0.009668,0.189571,792.300987,27117.001389,0.9162
1.83790,60032.32,135.58398,190.47677,4.108066,3.952082,24845.041052,1360.801418,0.009668,0.189572,792.303809,27116.796014,0.9162
1.83800,60032.43,135.58295,190.47711,4.108035,3.952096,24845.173775,1360.780794,0.009668,0.189572,792.306626,27116.590534,0.9162
1.83810,60032.53,135.58192,190.47744,4.108004,3.952110,24845.306296,1360.760161,0.009668,0.189572,792.309440,27116.384949,0.9162
1.83820,60032.64,135.58090,190.47778,4.107973,3.952124,24845.438617,1360.739517,0.009668,0.189573,792.312249,27116.179259,0.9163
1.83830,60032.75,135.57987,190.47812,4.107941,3.952138,24845.570736,1360.718863,0.009668,0.189573,792.315054,27115.973464,0.9163
1.83840,60032.85,135.57884,190.47846,4.107910,3.952152,24845.702655,1360.698198,0.009668,0.189573,792.317854,27115.767565,0.9163
1.83850,60032.96,135.57781,190.47879,4.107879,3.952166,24845.834373,1360.677523,0.009668,0.189574,792.320650,27115.561562,0.9163
1.83860,60033.07,135.57678,190.47913,4.107848,3.952180,24845.965890,1360.656838,0.009668,0.189574,792.323442,27115.355454,0.9163
1.83870,60033.17,135.57575,190.47947,4.107816,3.952194,24846.097207,1360.636143,0.009668,0.189574,792.326230,27115.149243,0.9163
1.83880,60033.28,135.57471,190.47980,4.107785,3.952208,24846.228322,1360.615437,0.009668,0.189575,792.329013,27114.942928,0.9163
1.83890,60033.38,135.57368,190.48014,4.107754,3.952222,24846.359237,1360.594721,0.009669,0.189575,792.331793,27114.736510,0.9163
1.83900,60033.49,135.57265,190.48047,4.107723,3.952236,24846.489951,1360.573995,0.009669,0.189575,792.334567,27114.529989,0.9164
1.83910,60033.59,135.57162,190.48080,4.107691,3.952250,24846.620464,1360.553259,0.009669,0.189576,792.337338,27114.323365,0.9164
1.83920,60033.70,135.57058,190.48114,4.107660,3.952264,24846.750777,1360.532513,0.009669,0.189576,792.340104,27114.116638,0.9164
1.83930,60033.80,135.56955,190.48147,4.107629,3.952277,24846.880889,1360.511756,0.009669,0.189576,792.342867,27113.909809,0.9164
1.83940,60033.91,135.56851,190.48180,4.107597,3.952291,24847.010800,1360.490990,0.009669,0.189577,792.345624,27113.702877,0.9164
1.83950,60034.01,135.56748,190.48213,4.107566,3.952305,24847.140511,1360.470213,0.009669,0.189577,792.348378,27113.495843,0.9164
1.83960,60034.11,135.56644,190.48247,4.107535,3.952319,24847.270021,1360.449426,0.009669,0.189577,792.351127,27113.288708,0.9164
1.83970,60034.22,135.56541,190.48280,4.107503,3.952332,24847.399331,1360.428629,0.009669,0.189578,792.353872,27113.081471,0.9164
1.83980,60034.32,135.56437,190.48313,4.107472,3.952346,24847.528440,1360.407823,0.009669,0.189578,792.356613,27112.874133,0.9164
1.83990,60034.43,135.56333,190.48346,4.107440,3.952360,24847.657349,1360.387006,0.009669,0.189578,792.359350,27112.666694,0.9165
1.84000,60034.53,135.56230,190.48378,4.107409,3.952373,24847.786057,1360.366179,0.009669,0.189579,792.362082,27112.459153,0.9165
1.84010,60034.63,135.56126,190.48411,4.107377,3.952387,24847.914565,1360.345343,0.009669,0.189579,792.364810,27112.251512,0.9165
1.84020,60034.74,135.56022,190.48444,4.107346,3.952401,24848.042872,1360.324496,0.009669,0.189579,792.367533,27112.043771,0.9165
1.84030,60034.84,135.55918,190.48477,4.107315,3.952414,24848.170979,1360.303639,0.009669,0.189580,792.370253,27111.835929,0.9165
1.84040,60034.94,135.55814,190.48510,4.107283,3.952428,24848.298885,1360.282773,0.009669,0.189580,792.372968,27111.627987,0.9165
1.84050,60035.05,135.55710,190.48542,4.107251,3.952441,24848.426591,1360.261897,0.009669,0.189580,792.375679,27111.419946,0.9165
1.84060,60035.15,135.55606,190.48575,4.107220,3.952455,24848.554097,1360.241011,0.009669,0.189581,792.378386,27111.211804,0.9165
1.84070,60035.25,135.55502,190.48607,4.107188,3.952468,24848.681402,1360.220115,0.009669,0.189581,792.381088,27111.003564,0.9166
1.84080,60035.35,135.55398,190.48640,4.107157,3.952482,24848.808508,1360.199209,0.009669,0.189581,792.383786,27110.795224,0.9166
1.84090,60035.45,135.55293,190.48672,4.107125,3.952495,24848.935413,1360.178294,0.009669,0.189582,792.386480,27110.586786,0.9166
1.84100,60035.56,135.55189,190.48705,4.107094,3.952509,24849.062117,1360.157369,0.009669,0.189582,792.389170,27110.378248,0.9166
1.84110,60035.66,135.55085,190.48737,4.107062,3.952522,24849.188622,1360.136434,0.009669,0.189582,792.391855,27110.169612,0.9166
1.84120,60035.76,135.54980,190.48769,4.107030,3.952536,24849.314926,1360.115489,0.009669,0.189583,792.394537,27109.960878,0.9166
1.84130,60035.86,135.54876,190.48802,4.106999,3.952549,24849.441031,1360.094535,0.009669,0.189583,792.397213,27109.752046,0.9166
1.84140,60035.96,135.54772,190.48834,4.106967,3.952562,24849.566935,1360.073571,0.009669,0.189583,792.399886,27109.543116,0.9166
1.84150,60036.06,135.54667,190.48866,4.106936,3.952576,24849.692639,1360.052597,0.009669,0.189584,792.402555,27109.334088,0.9166
1.84160,60036.16,135.54562,190.48898,4.106904,3.952589,24849.818143,1360.031614,0.009669,0.189584,792.405219,27109.124963,0.9167
1.84170,60036.27,135.54458,190.48930,4.106872,3.952602,24849.943447,1360.010621,0.009669,0.189584,792.407879,27108.915741,0.9167
1.84180,60036.37,135.54353,190.48962,4.106840,3.952616,24850.068551,1359.989619,0.009669,0.189585,792.410534,27108.706422,0.9167
1.84190,60036.47,135.54249,190.48994,4.106809,3.952629,24850.193455,1359.968607,0.009670,0.189585,792.413186,27108.497006,0.9167
1.84200,60036.57,135.54144,190.49026,4.106777,3.952642,24850.318160,1359.947586,0.009670,0.189585,792.415833,27108.287494,0.9167
1.84210,60036.67,135.54039,190.49058,4.106745,3.952655,24850.442664,1359.926555,0.009670,0.189586,792.418476,27108.077885,0.9167
1.84220,60036.77,135.53934,190.49089,4.106713,3.952668,24850.566968,1359.905515,0.009670,0.189586,792.421114,27107.868180,0.9167
1.84230,60036.87,135.53829,190.49121,4.106682,3.952682,24850.691073,1359.884465,0.009670,0.189586,792.423749,27107.658379,0.9167
1.84240,60036.97,135.53724,190.49153,4.106650,3.952695,24850.814977,1359.863405,0.009670,0.189586,792.426379,27107.448483,0.9168
1.84250,60037.07,135.53619,190.49184,4.106618,3.952708,24850.938682,1359.842337,0.009670,0.189587,792.429005,27107.238491,0.9168
1.84260,60037.17,135.53514,190.49216,4.106586,3.952721,24851.062188,1359.821259,0.009670,0.189587,792.431626,27107.028404,0.9168
1.84270,60037.26,135.53409,190.49248,4.106554,3.952734,24851.185493,1359.800171,0.009670,0.189587,792.434244,27106.818222,0.9168
1.84280,60037.36,135.53304,190.49279,4.106523,3.952747,24851.308599,1359.779075,0.009670,0.189588,792.436857,27106.607946,0.9168
1.84290,60037.46,135.53199,190.49310,4.106491,3.952760,24851.431505,1359.757968,0.009670,0.189588,792.439466,27106.397574,0.9168
1.84300,60037.56,135.53094,190.49342,4.106459,3.952773,24851.554211,1359.736853,0.009670,0.189588,792.442071,27106.187109,0.9168
1.84310,60037.66,135.52988,190.49373,4.106427,3.952786,24851.676718,1359.715728,0.009670,0.189589,792.444671,27105.976549,0.9168
1.84320,60037.76,135.52883,190.49404,4.106395,3.952799,24851.799025,1359.694594,0.009670,0.189589,792.447267,27105.765896,0.9168
1.84330,60037.86,135.52778,190.49436,4.106363,3.952812,24851.921133,1359.673451,0.009670,0.189589,792.449859,27105.555148,0.9169
1.84340,60037.95,135.52672,190.49467,4.106331,3.952825,24852.043041,1359.652299,0.009670,0.189590,792.452447,27105.344307,0.9169
1.84350,60038.05,135.52567,190.49498,4.106299,3.952838,24852.164750,1359.631137,0.009670,0.189590,792.455030,27105.133373,0.9169
1.84360,60038.15,135.52461,190.49529,4.106267,3.952851,24852.286259,1359.609967,0.009670,0.189590,792.457610,27104.922346,0.9169
1.84370,60038.25,135.52356,190.49560,4.106235,3.952864,24852.407569,1359.588787,0.009670,0.189591,792.460185,27104.711227,0.9169
1.84380,60038.35,135.52250,190.49591,4.106203,3.952877,24852.528680,1359.567598,0.009670,0.189591,792.462755,27104.500014,0.9169
1.84390,60038.44,135.52144,190.49622,4.106171,3.952889,24852.649591,1359.546400,0.009670,0.189591,792.465322,27104.288709,0.9169
1.84400,60038.54,135.52039,190.49653,4.106139,3.952902,24852.770302,1359.525192,0.009670,0.189591,792.467884,27104.077313,0.9169
1.84410,60038.64,135.51933,190.49684,4.106107,3.952915,24852.890815,1359.503976,0.009670,0.189592,792.470442,27103.865824,0.9170
1.84420,60038.73,135.51827,190.49714,4.106075,3.952928,24853.011128,1359.482751,0.009670,0.189592,792.472996,27103.654243,0.9170
1.84430,60038.83,135.51721,190.49745,4.106043,3.952940,24853.131242,1359.461517,0.009670,0.189592,792.475546,27103.442571,0.9170
1.84440,60038.93,135.51615,190.49776,4.106011,3.952953,24853.251157,1359.440273,0.009670,0.189593,792.478091,27103.230808,0.9170
1.84450,60039.02,135.51509,190.49806,4.105979,3.952966,24853.370872,1359.419021,0.009670,0.189593,792.480632,27103.018953,0.9170
1.84460,60039.12,135.51404,190.49837,4.105947,3.952979,24853.490389,1359.397760,0.009670,0.189593,792.483169,27102.807008,0.9170
1.84470,60039.21,135.51297,190.49867,4.105915,3.952991,24853.609706,1359.376490,0.009670,0.189594,792.485702,27102.594972,0.9170
1.84480,60039.31,135.51191,190.49898,4.105882,3.953004,24853.728824,1359.355211,0.009670,0.189594,792.488230,27102.382846,0.9170
1.84490,60039.41,135.51085,190.49928,4.105850,3.953017,24853.847744,1359.333923,0.009670,0.189594,792.490754,27102.170629,0.9170
1.84500,60039.50,135.50979,190.49959,4.105818,3.953029,24853.966464,1359.312626,0.009670,0.189594,792.493274,27101.958323,0.9171
1.84510,60039.60,135.50873,190.49989,4.105786,3.953042,24854.084985,1359.291320,0.009671,0.189595,792.495790,27101.745926,0.9171
1.84520,60039.69,135.50767,190.50019,4.105754,3.953054,24854.203307,1359.270006,0.009671,0.189595,792.498301,27101.533441,0.9171
1.84530,60039.79,135.50660,190.50049,4.105722,3.953067,24854.321431,1359.248683,0.009671,0.189595,792.500809,27101.320866,0.9171
1.84540,60039.88,135.50554,190.50079,4.105689,3.953079,24854.439355,1359.227351,0.009671,0.189596,792.503312,27101.108201,0.9171
1.84550,60039.98,135.50448,190.50109,4.105657,3.953092,24854.557081,1359.206010,0.009671,0.189596,792.505811,27100.895448,0.9171
1.84560,60040.07,135.50341,190.50140,4.105625,3.953104,24854.674608,1359.184661,0.009671,0.189596,792.508305,27100.682606,0.9171
1.84570,60040.17,135.50235,190.50170,4.105593,3.953117,24854.791936,1359.163302,0.009671,0.189597,792.510796,27100.469676,0.9171
1.84580,60040.26,135.50128,190.50199,4.105560,3.953129,24854.909065,1359.141936,0.009671,0.189597,792.513282,27100.256658,0.9171
1.84590,60040.35,135.50022,190.50229,4.105528,3.953142,24855.025996,1359.120560,0.009671,0.189597,792.515764,27100.043551,0.9172
1.84600,60040.45,135.49915,190.50259,4.105496,3.953154,24855.142728,1359.099176,0.009671,0.189597,792.518241,27099.830357,0.9172
1.84610,60040.54,135.49809,190.50289,4.105463,3.953166,24855.259261,1359.077783,0.009671,0.189598,792.520715,27099.617075,0.9172
1.84620,60040.63,135.49702,190.50319,4.105431,3.953179,24855.375596,1359.056382,0.009671,0.189598,792.523184,27099.403706,0.9172
1.84630,60040.73,135.49595,190.50348,4.105399,3.953191,24855.491732,1359.034972,0.009671,0.189598,792.525649,27099.190249,0.9172
1.84640,60040.82,135.49488,190.50378,4.105366,3.953203,24855.607669,1359.013553,0.009671,0.189599,792.528110,27098.976706,0.9172
1.84650,60040.91,135.49382,190.50408,4.105334,3.953215,24855.723408,1358.992126,0.009671,0.189599,792.530567,27098.763076,0.9172
1.84660,60041.01,135.49275,190.50437,4.105302,3.953228,24855.838949,1358.970691,0.009671,0.189599,792.533019,27098.549359,0.9172
1.84670,60041.10,135.49168,190.50467,4.105269,3.953240,24855.954291,1358.949247,0.009671,0.189600,792.535467,27098.335556,0.9173
1.84680,60041.19,135.49061,190.50496,4.105237,3.953252,24856.069435,1358.927794,0.009671,0.189600,792.537911,27098.121667,0.9173
1.84690,60041.29,135.48954,190.50525,4.105204,3.953264,24856.184380,1358.906333,0.009671,0.189600,792.540351,27097.907692,0.9173
1.84700,60041.38,135.48847,190.50555,4.105172,3.953277,24856.299127,1358.884864,0.009671,0.189600,792.542786,27097.693631,0.9173
1.84710,60041.47,135.48740,190.50584,4.105140,3.953289,24856.413676,1358.863386,0.009671,0.189601,792.545218,27097.479485,0.9173
1.84720,60041.56,135.48633,190.50613,4.105107,3.953301,24856.528027,1358.841900,0.009671,0.189601,792.547645,27097.265254,0.9173
1.84730,60041.65,135.48525,190.50642,4.105075,3.953313,24856.642179,1358.820406,0.009671,0.189601,792.550068,27097.050938,0.9173
1.84740,60041.75,135.48418,190.50672,4.105042,3.953325,24856.756133,1358.798903,0.009671,0.189602,792.552486,27096.836537,0.9173
1.84750,60041.84,135.48311,190.50701,4.105010,3.953337,24856.869889,1358.777392,0.009671,0.189602,792.554901,27096.622052,0.9173
1.84760,60041.93,135.48204,190.50730,4.104977,3.953349,24856.983447,1358.755872,0.009671,0.189602,792.557311,27096.407482,0.9174
1.84770,60042.02,135.48096,190.50759,4.104945,3.953361,24857.096807,1358.734345,0.009671,0.189602,792.559717,27096.192828,0.9174
1.84780,60042.11,135.47989,190.50788,4.104912,3.953373,24857.209969,1358.712809,0.009671,0.189603,792.562119,27095.978090,0.9174
1.84790,60042.20,135.47882,190.50817,4.104880,3.953385,24857.322932,1358.691265,0.009671,0.189603,792.564517,27095.763268,0.9174
1.84800,60042.29,135.47774,190.50845,4.104847,3.953397,24857.435698,1358.669712,0.009671,0.189603,792.566910,27095.548363,0.9174
1.84810,60042.38,135.47667,190.50874,4.104814,3.953409,24857.548266,1358.648152,0.009671,0.189604,792.569299,27095.333374,0.9174
1.84820,60042.47,135.47559,190.50903,4.104782,3.953421,24857.660636,1358.626583,0.009671,0.189604,792.571684,27095.118303,0.9174
1.84830,60042.56,135.47452,190.50932,4.104749,3.953433,24857.772808,1358.605006,0.009671,0.189604,792.574065,27094.903148,0.9174
1.84840,60042.65,135.47344,190.50960,4.104717,3.953445,24857.884782,1358.583421,0.009672,0.189604,792.576442,27094.687911,0.9174
1.84850,60042.74,135.47236,190.50989,4.104684,3.953457,24857.996559,1358.561828,0.009672,0.189605,792.578814,27094.472592,0.9175
1.84860,60042.83,135.47129,190.51017,4.104651,3.953468,24858.108138,1358.540227,0.009672,0.189605,792.581182,27094.257190,0.9175
1.84870,60042.92,135.47021,190.51046,4.104619,3.953480,24858.219519,1358.518618,0.009672,0.189605,792.583546,27094.041707,0.9175
1.84880,60043.01,135.46913,190.51074,4.104586,3.953492,24858.330702,1358.497001,0.009672,0.189606,792.585906,27093.826141,0.9175
1.84890,60043.10,135.46805,190.51102,4.104553,3.953504,24858.441688,1358.475376,0.009672,0.189606,792.588262,27093.610494,0.9175
1.84900,60043.19,135.46697,190.51131,4.104521,3.953516,24858.552476,1358.453743,0.009672,0.189606,792.590613,27093.394766,0.9175
1.84910,60043.28,135.46589,190.51159,4.104488,3.953527,24858.663067,1358.432101,0.009672,0.189606,792.592961,27093.178956,0.9175
1.84920,60043.37,135.46482,190.51187,4.104455,3.953539,24858.773460,1358.410452,0.009672,0.189607,792.595304,27092.963066,0.9175
1.84930,60043.46,135.46374,190.51215,4.104423,3.953551,24858.883655,1358.388795,0.009672,0.189607,792.597642,27092.747095,0.9175
